city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent,property_tax,fire_insurance,total
1,230,3,6,5,18,acept,furnished,2200,11050,1500,141,14890
1,360,4,4,2,4,acept,not furnished,3340,11050,0,141,14530
1,524,4,5,3,-,acept,furnished,0,11050,1167,167,12380
1,890,5,6,8,-,not acept,not furnished,0,11000,9500,166,20670
1,240,3,4,3,1,acept,furnished,5100,11000,1834,140,18070
1,260,4,5,5,3,acept,not furnished,3428,11000,2441,140,17010
1,350,4,5,4,-,acept,furnished,4300,11000,1042,166,16510
1,190,3,4,4,5,acept,not furnished,3600,11000,1584,140,16320
1,230,3,5,3,3,not acept,not furnished,3800,11000,1100,140,16040
0,470,4,4,4,15,acept,not furnished,3800,11000,1080,140,16020
1,380,3,3,2,1,acept,not furnished,3580,11000,1084,140,15800
1,300,4,4,5,11,acept,not furnished,3150,11000,1225,140,15520
1,220,4,3,4,4,acept,not furnished,3200,11000,1000,140,15340
1,200,2,2,2,11,acept,furnished,2900,11000,560,140,14600
1,233,4,5,4,7,acept,furnished,3240,11000,92,140,14470
1,211,3,2,2,6,acept,not furnished,2800,11000,483,140,14420
1,400,3,3,1,3,acept,not furnished,3000,11000,142,140,14280
1,349,4,5,4,8,not acept,not furnished,3100,11000,0,140,14240
1,145,3,3,2,2,acept,not furnished,2600,11000,475,140,14220
1,214,4,6,4,4,acept,furnished,2000,11000,780,140,13920
1,160,4,4,3,2,acept,not furnished,2500,11000,0,140,13640
1,120,2,2,2,4,acept,furnished,2000,11000,417,140,13560
1,146,3,4,2,8,acept,furnished,1800,11000,592,140,13530
1,180,3,3,2,16,acept,not furnished,2200,11000,131,140,13470
1,62,1,2,1,2,acept,furnished,2061,11000,262,140,13460
1,220,3,3,2,8,not acept,furnished,1700,11000,542,140,13380
1,107,2,4,2,2,not acept,not furnished,1800,11000,417,140,13360
0,236,3,4,4,10,acept,not furnished,1600,11000,440,140,13180
1,327,5,4,5,-,acept,not furnished,0,11000,2000,166,13170
1,80,2,2,2,15,acept,not furnished,2000,11000,0,140,13140
1,455,3,2,4,-,acept,not furnished,0,11000,1834,166,13000
1,139,3,4,2,12,not acept,furnished,1350,11000,500,140,12990
1,145,3,3,1,10,acept,furnished,1380,11000,375,140,12900
1,63,2,2,1,19,acept,furnished,1000,11000,133,140,12270
1,82,1,2,1,1,not acept,furnished,1000,11000,25,140,12170
1,272,5,5,2,-,acept,not furnished,0,11000,917,166,12080
1,320,8,4,0,-,acept,not furnished,450,11000,350,166,11970
1,180,3,2,4,-,not acept,furnished,0,11000,667,166,11830
1,300,3,3,1,-,acept,furnished,0,11000,625,166,11790
1,190,3,3,2,-,acept,furnished,0,11000,317,166,11480
1,100,1,4,1,-,acept,not furnished,0,11000,250,166,11420
1,132,3,5,2,13,not acept,furnished,1630,10990,291,140,13050
1,560,4,4,0,-,acept,furnished,0,10970,2917,165,14050
1,266,4,5,4,7,acept,not furnished,2900,10900,1167,139,15110
1,273,3,5,4,5,acept,not furnished,2695,10900,1057,139,14790
1,158,3,3,2,1,acept,furnished,2063,10900,706,139,13810
1,400,10,5,8,-,acept,not furnished,0,10900,1417,164,12480
1,270,4,3,3,-,acept,not furnished,0,10900,392,164,11460
1,320,4,5,5,-,acept,not furnished,0,10870,1417,164,12450
1,167,3,2,1,7,acept,not furnished,1787,10850,532,138,13310
1,221,3,5,4,9,acept,not furnished,1554,10850,643,138,13190
1,380,4,6,1,-,not acept,furnished,0,10840,334,163,11330
1,240,3,5,3,14,acept,furnished,3500,10800,1250,137,15690
1,236,4,5,7,4,acept,furnished,3000,10800,1084,137,15020
1,205,4,4,2,14,acept,not furnished,3050,10800,517,137,14500
1,225,3,3,2,5,acept,not furnished,2560,10800,670,137,14170
1,500,4,4,3,-,acept,not furnished,em info,10800,988,163,11950
1,150,3,4,3,6,acept,not furnished,3500,10740,67,137,14440
1,250,3,4,4,16,acept,not furnished,3421,10700,1224,136,15480
0,500,6,6,3,-,acept,not furnished,0,10630,392,160,11180
1,171,3,5,3,16,acept,not furnished,1320,10600,870,135,12930
1,106,2,2,2,1,not acept,furnished,1170,10600,334,135,12240
0,550,5,6,8,-,acept,not furnished,em info,10600,578,160,11340
1,300,2,3,2,5,acept,furnished,3500,10500,0,134,14130
1,240,3,3,3,8,acept,not furnished,2999,10500,417,134,14050
1,230,3,3,3,6,not acept,not furnished,2100,10500,792,134,13530
1,160,3,3,2,3,acept,not furnished,2200,10500,505,134,13340
1,138,2,3,2,3,not acept,furnished,2200,10500,417,134,13250
0,245,4,3,2,9,acept,not furnished,2100,10500,167,134,12900
1,170,3,2,1,14,acept,furnished,1670,10500,84,134,12390
1,330,5,3,6,-,acept,not furnished,0,10500,1667,158,12330
1,220,2,2,3,-,acept,not furnished,0,10500,750,158,11410
1,174,3,4,3,15,not acept,not furnished,2500,10400,817,132,13850
0,750,4,5,5,-,not acept,not furnished,0,10400,667,157,11220
1,310,3,3,2,-,not acept,not furnished,0,10400,0,157,10560
1,160,4,3,2,9,acept,furnished,2800,10330,286,131,13550
1,303,3,3,4,4,acept,furnished,4911,10250,2470,130,17760
1,440,4,4,4,11,acept,furnished,4985,10200,2849,130,18160
1,640,4,4,4,12,acept,furnished,5400,10200,1584,130,17310
1,238,4,3,4,24,acept,not furnished,2980,10200,1816,130,15130
1,383,4,5,6,-,acept,not furnished,2780,10200,1760,154,14890
1,178,3,4,4,6,acept,furnished,2700,10200,667,130,13700
1,200,4,4,3,5,acept,furnished,2300,10200,803,130,13430
1,470,4,5,4,-,acept,furnished,0,10200,2375,154,12730
1,97,2,2,0,27,not acept,furnished,1100,10200,0,130,11430
1,350,3,2,4,-,acept,not furnished,0,10200,992,154,11350
1,240,4,3,1,-,acept,not furnished,0,10200,470,154,10820
1,318,4,6,4,13,acept,furnished,3450,10160,0,129,13740
1,450,4,5,8,-,acept,not furnished,0,10120,618,153,10890
1,300,4,6,5,-,acept,not furnished,0,10120,475,153,10740
1,319,4,6,5,16,not acept,not furnished,5000,10050,2900,128,18080
1,310,5,6,5,5,acept,not furnished,6900,10000,1834,127,18860
1,340,4,5,5,12,acept,not furnished,6000,10000,1250,127,17380
1,353,5,7,5,12,acept,not furnished,4800,10000,1917,127,16840
0,660,5,7,4,17,acept,not furnished,5381,10000,1100,127,16610
1,227,4,3,3,10,acept,furnished,4000,10000,1700,127,15830
1,330,4,3,0,9,acept,not furnished,4400,10000,1084,127,15610
1,236,4,5,4,7,acept,not furnished,3500,10000,1834,127,15460
1,278,4,3,3,3,acept,not furnished,3790,10000,1514,127,15430
1,416,3,5,4,15,acept,not furnished,5300,10000,0,127,15430
1,290,4,5,2,6,acept,not furnished,4300,10000,875,127,15300
1,420,5,6,3,13,acept,not furnished,3500,10000,1667,127,15290
1,450,4,4,3,7,acept,not furnished,5096,10000,0,127,15220
1,205,4,3,3,10,acept,not furnished,3800,10000,1167,127,15090
1,391,4,5,2,15,acept,not furnished,2900,10000,1999,127,15030
1,246,3,4,4,9,acept,furnished,3350,10000,1480,127,14960
1,427,4,6,4,13,acept,not furnished,3440,10000,1350,127,14920
1,226,4,4,3,4,not acept,not furnished,3500,10000,1200,127,14830
1,212,3,4,4,4,acept,not furnished,3400,10000,1250,127,14780
1,282,4,4,3,19,acept,furnished,3100,10000,1334,127,14560
1,260,4,4,4,8,acept,not furnished,3150,10000,1163,127,14440
1,280,5,5,4,13,acept,not furnished,3100,10000,1167,127,14390
1,240,3,3,3,11,acept,furnished,3000,10000,1200,127,14330
1,300,4,4,4,12,acept,not furnished,3000,10000,1167,127,14290
1,330,4,5,4,13,acept,not furnished,2870,10000,1119,127,14120
1,195,4,3,3,7,not acept,not furnished,2600,10000,1336,127,14060
1,200,4,5,4,16,acept,not furnished,2607,10000,1150,127,13880
1,200,3,2,2,19,acept,not furnished,2573,10000,1121,127,13820
1,250,3,4,0,1,acept,furnished,2000,10000,1667,127,13790
1,198,3,3,1,4,acept,furnished,3200,10000,363,127,13690
1,245,3,5,4,3,acept,furnished,2300,10000,1218,127,13650
1,250,3,4,2,10,acept,not furnished,2900,10000,584,127,13610
1,300,4,2,4,27,acept,not furnished,2600,10000,834,127,13560
1,180,4,4,4,21,not acept,not furnished,2400,10000,1000,127,13530
1,161,3,3,3,17,acept,not furnished,2700,10000,667,127,13490
1,169,4,6,3,7,acept,furnished,2560,10000,734,127,13420
1,178,3,4,2,4,not acept,not furnished,2450,10000,834,127,13410
1,156,2,4,2,11,acept,not furnished,2690,10000,520,127,13340
1,216,4,2,2,2,acept,not furnished,2300,10000,719,127,13150
1,140,2,2,2,11,not acept,furnished,2200,10000,804,127,13130
1,400,4,4,3,1,acept,furnished,3000,10000,0,127,13130
1,254,3,5,4,18,acept,not furnished,2000,10000,990,127,13120
1,160,3,3,3,9,acept,furnished,2400,10000,584,127,13110
1,143,3,4,3,5,acept,furnished,2235,10000,739,127,13100
1,246,4,5,4,12,not acept,not furnished,2200,10000,750,127,13080
1,360,3,4,1,10,acept,not furnished,2300,10000,584,127,13010
1,200,4,4,4,21,acept,furnished,2000,10000,862,127,12990
1,165,3,4,4,15,acept,not furnished,2000,10000,799,127,12930
1,178,3,4,4,18,acept,not furnished,2650,10000,125,127,12900
1,400,4,4,3,-,acept,not furnished,em info,10000,2707,151,12860
1,462,4,4,0,-,acept,furnished,0,10000,2700,151,12850
1,145,2,3,2,16,acept,furnished,2000,10000,584,127,12710
1,270,3,2,2,15,acept,not furnished,2168,10000,407,127,12700
0,230,3,4,4,5,acept,furnished,1800,10000,715,127,12640
1,171,4,4,4,1,acept,not furnished,2310,10000,85,127,12520
1,510,5,5,5,-,not acept,furnished,0,10000,2317,151,12470
1,126,2,3,1,9,acept,furnished,2000,10000,317,127,12440
1,139,4,5,2,6,not acept,not furnished,1500,10000,584,127,12210
1,240,4,5,6,14,acept,not furnished,2048,10000,0,127,12180
0,375,4,5,0,-,acept,not furnished,1200,10000,825,151,12180
1,300,3,4,0,-,acept,furnished,0,10000,2000,151,12150
1,138,3,4,2,18,acept,furnished,1500,10000,527,127,12150
1,161,4,3,2,1,acept,not furnished,1450,10000,467,127,12040
1,370,7,6,8,-,acept,not furnished,0,10000,1875,151,12030
1,90,2,2,2,15,not acept,furnished,1400,10000,0,127,11530
1,378,4,4,8,-,acept,furnished,0,10000,1334,151,11490
1,350,3,3,3,-,not acept,not furnished,0,10000,1292,151,11440
1,80,2,2,1,12,acept,not furnished,1200,10000,109,127,11440
1,392,4,4,4,-,acept,not furnished,0,10000,1250,151,11400
1,100,2,3,2,20,not acept,furnished,1080,10000,138,127,11350
1,309,4,7,8,-,acept,not furnished,0,10000,1167,151,11320
1,180,3,2,1,2,acept,not furnished,1000,10000,180,127,11310
1,106,3,2,1,14,acept,furnished,1030,10000,145,127,11300
1,384,3,5,3,-,acept,not furnished,0,10000,1050,151,11200
1,520,3,4,8,-,not acept,not furnished,0,10000,1008,151,11160
1,286,4,4,5,-,acept,not furnished,0,10000,1000,151,11150
1,320,3,3,4,-,acept,not furnished,0,10000,1000,151,11150
1,480,4,4,6,-,acept,not furnished,em info,10000,1000,151,11150
1,323,3,5,6,-,acept,not furnished,0,10000,985,151,11140
1,287,4,5,3,-,acept,not furnished,em info,10000,955,151,11110
1,400,4,4,4,-,acept,furnished,0,10000,912,151,11060
1,281,4,4,8,-,acept,furnished,em info,10000,847,151,11000
1,300,4,4,3,-,acept,not furnished,0,10000,767,151,10920
1,396,4,4,4,-,acept,not furnished,0,10000,750,151,10900
1,330,4,4,5,-,acept,furnished,0,10000,750,151,10900
1,450,4,6,4,-,acept,not furnished,0,10000,750,127,10880
1,125,3,4,5,-,acept,not furnished,0,10000,666,151,10820
1,444,4,4,5,-,acept,furnished,0,10000,584,151,10740
1,510,4,3,5,-,acept,not furnished,0,10000,517,151,10670
1,350,4,4,2,-,acept,not furnished,0,10000,500,151,10650
1,215,3,4,4,-,acept,not furnished,0,10000,373,151,10520
1,680,4,5,8,-,acept,not furnished,em info,10000,217,151,10370
1,100,4,4,1,-,acept,not furnished,0,10000,9,151,10160
1,250,3,2,8,-,acept,not furnished,0,10000,0,151,10150
1,230,6,4,8,-,acept,not furnished,0,10000,0,151,10150
1,250,4,3,2,-,not acept,not furnished,0,10000,0,151,10150
1,300,5,3,1,-,acept,not furnished,0,10000,0,151,10150
1,210,3,4,3,5,acept,furnished,4100,9945,1000,127,15170
1,120,2,3,2,19,acept,furnished,0,9920,0,126,10050
1,213,4,5,4,18,acept,not furnished,3900,9900,1084,126,15010
1,240,4,5,5,9,acept,furnished,3442,9900,1529,126,15000
1,300,3,4,3,18,acept,not furnished,3500,9900,834,126,14360
1,170,3,5,3,1,acept,furnished,2900,9900,724,126,13650
1,136,3,3,2,8,not acept,furnished,1535,9900,482,126,12040
1,230,5,5,3,-,acept,not furnished,0,9900,620,149,10670
1,650,3,7,2,-,acept,not furnished,0,9900,600,149,10650
0,440,4,4,4,-,acept,not furnished,2200,9810,737,148,12900
1,110,6,5,7,-,acept,not furnished,em info,9810,1000,148,10960
1,200,3,4,2,3,acept,not furnished,4475,9800,820,125,15220
1,300,4,7,4,1,acept,not furnished,3000,9800,1405,125,14330
1,209,4,4,5,10,acept,furnished,3990,9800,0,125,13920
1,240,3,2,2,17,not acept,not furnished,2680,9800,667,125,13270
1,250,4,5,4,6,acept,not furnished,2050,9800,998,125,12970
1,91,2,3,2,5,not acept,not furnished,2065,9800,500,125,12490
1,138,2,3,2,22,acept,not furnished,1500,9800,545,125,11970
1,137,3,3,3,4,acept,furnished,1500,9800,417,125,11840
0,163,3,5,3,20,acept,not furnished,1450,9800,350,125,11730
1,178,4,5,4,27,acept,not furnished,1500,9800,96,125,11520
0,189,3,3,3,19,acept,not furnished,1000,9800,506,125,11430
1,100,2,3,1,11,acept,furnished,752,9800,265,125,10940
1,330,4,3,0,-,acept,not furnished,0,9800,750,148,10700
1,440,1,2,4,-,acept,not furnished,1,9800,584,148,10530
1,380,4,2,6,-,acept,not furnished,0,9800,525,148,10470
1,200,3,4,2,-,not acept,furnished,0,9800,417,148,10370
1,340,3,4,3,-,acept,furnished,0,9800,392,148,10340
1,500,5,5,8,1,acept,not furnished,em info,9800,92,148,10040
1,270,4,5,3,19,acept,furnished,2500,9753,1500,124,13880
1,275,4,5,4,1,acept,not furnished,4200,9700,1334,123,15360
1,220,4,5,3,9,acept,not furnished,2300,9700,1084,123,13210
1,150,3,2,4,-,acept,not furnished,0,9670,55,146,9871
1,340,4,6,4,6,acept,not furnished,5500,9600,2167,122,17390
1,300,4,4,0,7,acept,furnished,2700,9600,500,122,12920
1,84,2,2,2,20,not acept,furnished,1250,9600,217,122,11190
1,350,4,6,6,-,acept,furnished,0,9600,1367,145,11110
1,360,4,5,5,-,acept,furnished,0,9600,584,145,10330
1,530,4,4,6,-,acept,not furnished,0,9520,1334,144,11000
1,224,4,5,3,12,acept,not furnished,9500,9500,1650,121,20770
1,220,4,4,0,5,acept,furnished,4500,9500,1250,121,15370
1,270,3,4,3,10,acept,not furnished,3809,9500,1792,121,15220
1,295,4,4,4,21,acept,not furnished,3700,9500,1417,121,14740
0,415,4,4,6,1,acept,not furnished,3900,9500,880,121,14400
1,351,3,4,2,17,not acept,furnished,2400,9500,1192,121,13210
1,200,2,2,1,10,acept,furnished,2700,9500,600,121,12920
1,163,4,4,3,2,not acept,furnished,2300,9500,1000,121,12920
1,170,3,3,2,6,acept,not furnished,2377,9500,828,121,12830
1,165,4,5,2,4,acept,furnished,2500,9500,315,121,12440
0,262,3,4,4,-,acept,not furnished,1953,9500,745,143,12340
1,120,4,4,2,5,acept,not furnished,2500,9500,116,121,12240
1,176,3,4,3,20,not acept,not furnished,2004,9500,584,121,12210
1,250,3,3,2,3,acept,not furnished,1900,9500,500,121,12020
1,167,3,2,1,14,acept,furnished,1800,9500,500,121,11920
1,180,3,1,1,18,acept,not furnished,1800,9500,482,121,11900
1,176,4,5,0,1,acept,furnished,1350,9500,792,121,11760
0,300,4,5,3,9,acept,not furnished,1650,9500,459,121,11730
1,300,5,6,6,-,acept,not furnished,0,9500,2084,143,11730
1,140,3,4,3,8,acept,furnished,1250,9500,775,121,11650
1,400,3,4,5,-,acept,furnished,0,9500,1875,143,11520
1,450,5,5,6,-,acept,not furnished,0,9500,1345,143,10990
0,578,4,5,8,-,acept,not furnished,0,9500,787,143,10430
1,250,3,3,2,-,acept,not furnished,0,9500,609,143,10250
1,224,4,4,3,2,acept,furnished,2900,9350,917,119,13290
1,160,3,4,3,-,acept,furnished,0,9350,0,141,9491
1,181,3,5,4,22,acept,furnished,1215,9300,761,118,11390
1,500,3,4,7,-,not acept,not furnished,0,9300,1060,140,10500
1,600,4,5,8,-,acept,furnished,0,9300,750,140,10190
1,240,3,2,3,-,acept,not furnished,0,9265,525,140,9930
1,350,3,3,8,-,acept,not furnished,em info,9240,1042,139,10420
1,212,4,4,3,7,not acept,not furnished,2300,9200,1046,117,12660
1,195,2,3,3,15,acept,furnished,2600,9200,250,117,12170
1,177,4,5,4,12,acept,not furnished,1500,9200,959,117,11780
1,177,4,5,4,5,acept,not furnished,1500,9200,959,117,11780
1,47,1,1,1,3,acept,furnished,907,9200,313,117,10540
1,372,5,4,6,-,acept,not furnished,0,9200,1041,139,10380
1,200,3,4,2,2,acept,not furnished,2700,9180,0,117,12000
1,210,4,4,3,9,acept,not furnished,2100,9100,667,116,11980
1,307,4,6,4,-,acept,furnished,0,9100,1839,137,11080
1,360,4,4,4,5,acept,not furnished,5767,9000,2507,115,17390
1,103,2,3,2,17,acept,furnished,7000,9000,500,115,16620
1,400,4,4,4,9,acept,not furnished,4700,9000,1125,115,14940
1,227,4,4,3,6,acept,not furnished,4000,9000,1417,115,14530
1,220,4,3,3,2,not acept,furnished,4208,9000,1203,115,14530
1,390,3,4,4,10,not acept,not furnished,2710,9000,2682,115,14510
1,278,4,5,2,16,acept,furnished,4052,9000,1261,115,14430
1,254,4,4,4,7,acept,not furnished,3366,9000,1800,115,14280
1,220,3,3,2,11,acept,not furnished,4500,9000,584,115,14200
1,212,3,3,3,9,acept,not furnished,4000,9000,1084,115,14200
1,298,4,4,3,6,acept,not furnished,3356,9000,1190,115,13660
1,300,4,4,4,19,acept,furnished,2800,9000,1667,115,13580
1,244,3,3,4,16,acept,not furnished,3000,9000,984,115,13100
1,180,3,4,3,5,acept,furnished,2800,9000,1125,115,13040
1,256,3,5,4,13,acept,furnished,3000,9000,834,115,12950
1,163,3,3,4,7,acept,furnished,2900,9000,830,115,12850
1,250,3,4,3,8,acept,not furnished,2850,9000,834,115,12800
1,190,3,3,2,10,not acept,not furnished,2800,9000,888,115,12800
0,430,4,3,4,1,acept,not furnished,2880,9000,734,115,12730
1,375,4,4,3,19,acept,furnished,2500,9000,917,115,12530
1,225,4,5,4,22,acept,furnished,2000,9000,1192,115,12310
1,148,3,2,2,2,not acept,furnished,2830,9000,267,115,12210
1,800,7,7,8,-,acept,not furnished,0,9000,3000,136,12140
1,170,3,2,2,4,acept,furnished,1970,9000,900,115,11990
1,180,3,3,2,2,acept,not furnished,2500,9000,363,115,11980
1,68,1,2,1,6,acept,furnished,2304,9000,532,115,11950
1,270,3,4,2,13,acept,not furnished,2000,9000,834,115,11950
1,197,3,4,3,12,acept,not furnished,2000,9000,834,115,11950
1,273,4,4,2,4,not acept,not furnished,2306,9000,417,115,11840
1,217,3,4,1,10,acept,not furnished,2200,9000,458,115,11770
1,193,4,4,4,3,not acept,not furnished,1700,9000,917,115,11730
1,172,3,4,3,5,acept,not furnished,1650,9000,900,115,11670
1,190,3,3,1,1,acept,not furnished,2000,9000,492,115,11610
1,180,4,3,2,11,acept,furnished,1880,9000,460,115,11460
1,156,3,4,3,4,acept,not furnished,1650,9000,667,115,11430
0,197,3,4,4,8,acept,not furnished,1700,9000,500,115,11320
1,118,3,3,2,5,not acept,not furnished,1800,9000,352,115,11270
1,146,3,4,3,19,not acept,not furnished,1800,9000,334,115,11250
1,142,3,3,2,15,acept,not furnished,1600,9000,475,115,11190
1,117,2,3,3,15,acept,not furnished,1500,9000,560,115,11180
1,120,2,3,2,10,acept,furnished,1500,9000,542,115,11160
1,164,3,3,1,3,acept,furnished,1795,9000,210,115,11120
1,600,5,7,8,-,acept,furnished,0,9000,1875,136,11010
1,200,5,3,2,1,acept,not furnished,1480,9000,259,115,10850
1,120,1,2,2,16,acept,furnished,1000,9000,700,115,10820
1,500,7,7,8,-,not acept,furnished,em info,9000,1667,136,10800
1,146,3,4,2,21,acept,furnished,1200,9000,417,115,10730
1,248,3,4,4,-,acept,not furnished,0,9000,1531,136,10670
1,520,3,4,2,-,acept,not furnished,0,9000,1500,136,10640
1,385,3,4,3,-,acept,not furnished,0,9000,1500,136,10640
1,250,5,2,6,-,acept,not furnished,0,9000,1417,136,10550
1,146,3,5,3,17,not acept,furnished,1400,9000,0,115,10520
1,96,2,2,2,25,not acept,furnished,1200,9000,0,115,10320
1,450,4,5,6,-,not acept,furnished,0,9000,1150,136,10290
1,104,3,3,2,3,not acept,furnished,915,9000,254,115,10280
1,320,3,3,4,-,acept,not furnished,0,9000,1000,136,10140
1,400,4,3,4,-,acept,furnished,0,9000,998,136,10130
0,560,7,7,8,-,acept,not furnished,em info,9000,911,136,10050
1,249,3,3,3,-,acept,not furnished,0,9000,834,136,9970
1,350,5,4,8,-,not acept,not furnished,em info,9000,762,136,9898
1,350,6,4,1,-,acept,not furnished,em info,9000,742,136,9878
1,240,4,4,1,-,acept,not furnished,0,9000,696,136,9832
1,300,3,3,4,-,acept,not furnished,0,9000,650,136,9786
1,260,3,5,0,-,acept,not furnished,0,9000,634,136,9770
1,320,3,5,8,-,not acept,not furnished,0,9000,567,136,9703
1,400,4,4,3,-,acept,not furnished,em info,9000,542,136,9678
1,287,3,4,4,-,acept,furnished,0,9000,430,136,9566
1,180,5,3,2,-,not acept,not furnished,0,9000,0,136,9136
1,500,4,4,3,-,acept,not furnished,0,9000,0,136,9136
1,303,4,5,1,-,acept,furnished,0,9000,0,126,9126
1,175,3,4,3,7,acept,not furnished,0,9000,0,115,9115
1,216,4,4,3,3,acept,furnished,3100,8980,0,114,12190
1,118,3,2,2,4,acept,not furnished,1520,8950,402,114,10990
1,120,3,3,2,1,acept,furnished,1100,8950,0,114,10160
1,330,5,6,2,11,acept,not furnished,800,8950,250,114,10110
1,305,3,4,4,12,acept,not furnished,3441,8925,2364,114,14840
1,244,3,3,3,4,acept,not furnished,5000,8900,1679,113,15690
1,220,3,3,3,9,acept,not furnished,3500,8900,1466,113,13980
1,180,3,4,3,15,acept,not furnished,2200,8900,782,113,12000
1,140,2,4,1,11,acept,not furnished,2200,8900,300,113,11510
1,129,4,4,2,14,acept,furnished,1180,8900,387,113,10580
1,347,4,7,6,-,acept,not furnished,0,8900,1000,134,10030
1,64,1,2,1,15,acept,furnished,650,8900,154,64,9768
1,120,3,3,2,-,acept,not furnished,0,8900,371,134,9405
1,220,5,5,4,22,acept,not furnished,1900,8880,875,113,11770
1,354,5,6,3,-,acept,not furnished,0,8850,958,134,9942
1,275,3,3,1,11,acept,furnished,886,8850,0,113,9849
1,270,4,4,4,-,acept,furnished,0,8840,667,133,9640
1,300,4,5,5,3,acept,not furnished,4500,8800,2750,112,16160
1,550,4,5,0,1,acept,not furnished,2700,8800,0,112,11610
1,172,4,4,3,15,acept,furnished,1650,8800,890,112,11450
1,80,2,2,2,6,acept,furnished,1581,8800,112,112,10610
